Date,State,Confirmed,Recovered,Deceased
2021-10-29,Goa,178063,174289,3363
2021-10-29,Gujarat,826370,816087,10085
2021-10-29,Haryana,771235,761047,10049
2021-10-29,Himachal Pradesh,223885,218150,3732
2021-10-29,Jammu and Kashmir,332056,326749,4432
2021-10-29,Jharkhand,348775,343505,5138
2021-10-29,Karnataka,2987694,2940945,38058
2021-10-29,Kerala,4954063,4843576,31156
2021-10-29,Ladakh,20941,20675,208
2021-10-29,Lakshadweep,10365,10270,51
2021-10-29,Madhya Pradesh,789150,778550,10478
2021-10-29,Maharashtra,6609155,6447007,140060
2021-10-29,Manipur,123609,120819,1919
2021-10-29,Meghalaya,83572,81628,1449
2021-10-29,Mizoram,120114,113246,427
2021-10-29,Nagaland,31505,29578,682
2021-10-29,Odisha,1040771,1028207,8378
2021-10-29,Puducherry,127938,125633,1857
2021-10-29,Punjab,602360,585539,16557
2021-10-29,Rajasthan,954096,945144,8915
2021-10-29,Sikkim,31949,31052,395
2021-10-29,Tamil Nadu,2720304,2671814,36333
2021-10-29,Telangana,671185,663133,3954
2021-10-29,Tripura,84449,83456,813
2021-10-29,Uttar Pradesh,1710157,1687136,22900
2021-10-29,Uttarakhand,343880,330180,7400
2021-10-29,West Bengal,1591014,1563618,19110
2021-10-30,Andaman and Nicobar Islands,7651,7518,129
2021-10-30,Andhra Pradesh,2063173,2044152,14369
2021-10-30,Arunachal Pradesh,54312,53920,277
2021-10-30,Assam,610433,600746,5996
2021-10-30,Bihar,726121,716381,9661
2021-10-30,Chandigarh,65346,64492,820
2021-10-30,Chhattisgarh,1006045,992127,13576
2021-10-30,Dadra and Nagar Haveli and Daman and Diu,10686,10643,4
2021-10-30,Delhi,1440118,1414393,25091
2021-10-30,Goa,178085,174339,3364
2021-10-30,Gujarat,826401,816101,10086
2021-10-30,Haryana,771247,761058,10049
2021-10-30,Himachal Pradesh,221075,215277,3719
2021-10-30,Jammu and Kashmir,332157,326836,4432
2021-10-30,Jharkhand,348774,343510,5138
2021-10-30,Karnataka,2988041,2941200,38068
2021-10-30,Kerala,4961490,4850742,31514
2021-10-30,Ladakh,20951,20678,208
2021-10-30,Lakshadweep,10365,10270,51
2021-10-30,Madhya Pradesh,785112,774616,10384
2021-10-30,Maharashtra,6609769,6449155,140086
2021-10-30,Manipur,123668,121040,1920
2021-10-30,Meghalaya,83618,81695,1449
2021-10-30,Mizoram,120806,114002,430
2021-10-30,Nagaland,31525,29597,682
2021-10-30,Odisha,1041145,1028697,8382
2021-10-30,Puducherry,127977,125681,1857
2021-10-30,Punjab,602386,585566,16558
2021-10-30,Rajasthan,954099,945145,8915
2021-10-30,Sikkim,31959,31055,395
2021-10-30,Tamil Nadu,2719208,2670879,36345
2021-10-30,Telangana,671353,663324,3955
2021-10-30,Tripura,84459,83464,813
2021-10-30,Uttar Pradesh,1710175,1687145,22900
2021-10-30,Uttarakhand,343895,330186,7400
2021-10-30,West Bengal,1591994,1564498,19123
2021-10-31,Andhra Pradesh,2063558,2044827,14373
2021-10-31,Arunachal Pradesh,38627,38379,186
2021-10-31,Assam,610645,600982,5997
2021-10-31,Bihar,726129,716390,9661
2021-10-31,Chandigarh,65351,64495,820
2021-10-31,Chhattisgarh,1006077,992159,13577
2021-10-31,Dadra and Nagar Haveli and Daman and Diu,9466,9426,4
2021-10-31,Delhi,1440163,1414439,25091
2021-10-31,Goa,178108,174392,3364
2021-10-31,Gujarat,826421,816124,10086
2021-10-31,Haryana,771258,761068,10049
2021-10-31,Himachal Pradesh,221160,215475,3720
2021-10-31,Jammu and Kashmir,332252,326915,4432
2021-10-31,Jharkhand,348784,343518,5138
2021-10-31,Karnataka,2988333,2941545,38079
2021-10-31,Kerala,4968657,4857181,31681
2021-10-31,Ladakh,20962,20687,208
2021-10-31,Lakshadweep,10365,10270,51
2021-10-31,Madhya Pradesh,785128,774624,10384
2021-10-31,Maharashtra,6610941,6450554,140106
2021-10-31,Manipur,123731,121102,1921
2021-10-31,Meghalaya,78660,76826,1402
2021-10-31,Mizoram,121385,114612,432
2021-10-31,Nagaland,31536,29618,683
2021-10-31,Odisha,981496,969314,8113
2021-10-31,Puducherry,128015,125726,1857
2021-10-31,Punjab,602412,585591,16559
2021-10-31,Rajasthan,954101,945147,8915
2021-10-31,Sikkim,31980,31063,396
2021-10-31,Tamil Nadu,2720217,2672062,36364
2021-10-31,Telangana,671474,663507,3956
2021-10-31,Tripura,84471,83466,813
2021-10-31,Uttar Pradesh,1700091,1677264,22697
2021-10-31,Uttarakhand,343900,330195,7400
2021-10-31,West Bengal,1592908,1565411,19138
2021-11-01,Andaman and Nicobar Islands,7651,7518,129
2021-11-01,Andhra Pradesh,2066806,2048220,14377
2021-11-01,Arunachal Pradesh,55167,54795,280
2021-11-01,Assam,610941,600982,6004
2021-11-01,Bihar,726333,716420,9661
2021-11-01,Chandigarh,65354,64500,820
2021-11-01,Chhattisgarh,1006103,992196,13578
2021-11-01,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-01,Delhi,1440163,1414439,25091
2021-11-01,Goa,178108,174392,3364
2021-11-01,Gujarat,826584,816283,10089
2021-11-01,Haryana,771289,761075,10049
2021-11-01,Himachal Pradesh,224260,218628,3738
2021-11-01,Jammu and Kashmir,332350,327012,4436
2021-11-01,Jharkhand,348803,343518,5138
2021-11-01,Karnataka,2988369,2941578,38082
2021-11-01,Kerala,4973954,4864506,32049
2021-11-01,Ladakh,20971,20687,208
2021-11-01,Lakshadweep,10365,10270,51
2021-11-01,Madhya Pradesh,792898,782224,10526
2021-11-01,Maharashtra,6611893,6452486,140227
2021-11-01,Manipur,123787,121102,1922
2021-11-01,Meghalaya,83699,81746,1450
2021-11-01,Mizoram,121386,115435,432
2021-11-01,Nagaland,31872,29914,685
2021-11-01,Odisha,1042021,1029585,8386
2021-11-01,Puducherry,128060,125779,1858
2021-11-01,Punjab,602432,585613,16560
2021-11-01,Rajasthan,954473,945445,8954
2021-11-01,Sikkim,31980,31063,396
2021-11-01,Tamil Nadu,2723755,2675750,36387
2021-11-01,Telangana,671634,663507,3956
2021-11-01,Tripura,84475,83466,813
2021-11-01,Uttar Pradesh,1710181,1687151,22900
2021-11-01,Uttarakhand,343908,330201,7401
2021-11-01,West Bengal,1593709,1566341,19149
2021-11-02,Andaman and Nicobar Islands,7655,7519,129
2021-11-02,Andhra Pradesh,2067065,2048574,14382
2021-11-02,Arunachal Pradesh,55173,54803,280
2021-11-02,Assam,611211,601141,6011
2021-11-02,Bihar,726342,716428,9661
2021-11-02,Chandigarh,65355,64501,820
2021-11-02,Chhattisgarh,1006125,992221,13580
2021-11-02,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-02,Delhi,1440197,1414481,25091
2021-11-02,Goa,178153,174430,3366
2021-11-02,Gujarat,826584,816283,10089
2021-11-02,Haryana,771300,761096,10049
2021-11-02,Himachal Pradesh,224428,218861,3738
2021-11-02,Jammu and Kashmir,332460,327103,4438
2021-11-02,Jharkhand,348803,343518,5138
2021-11-02,Karnataka,2988608,2941954,38087
2021-11-02,Kerala,4980398,4872930,32236
2021-11-02,Ladakh,20979,20690,208
2021-11-02,Lakshadweep,10365,10270,51
2021-11-02,Madhya Pradesh,792908,782229,10526
2021-11-02,Maharashtra,6612971,6453581,140275
2021-11-02,Manipur,123842,121163,1925
2021-11-02,Meghalaya,83726,81783,1454
2021-11-02,Mizoram,122216,115855,434
2021-11-02,Nagaland,31881,29932,686
2021-11-02,Odisha,1042343,1030026,8386
2021-11-02,Puducherry,128081,125830,1859
2021-11-02,Punjab,602447,585645,16560
2021-11-02,Rajasthan,954477,945446,8954
2021-11-02,Sikkim,31990,31081,397
2021-11-02,Tamil Nadu,2724728,2676864,36408
2021-11-02,Telangana,671801,663714,3957
2021-11-02,Tripura,84492,83478,813
2021-11-02,Uttar Pradesh,1710181,1687151,22900
2021-11-02,Uttarakhand,343915,330209,7401
2021-11-02,West Bengal,1594571,1567212,19160
2021-11-03,Andaman and Nicobar Islands,7655,7519,129
2021-11-03,Andhra Pradesh,2067391,2049040,14386
2021-11-03,Arunachal Pradesh,55180,54809,280
2021-11-03,Assam,611487,601141,6015
2021-11-03,Bihar,726349,716436,9661
2021-11-03,Chandigarh,65356,64503,820
2021-11-03,Chhattisgarh,1006150,992248,13583
2021-11-03,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-03,Delhi,1440238,1414511,25091
2021-11-03,Goa,178153,174430,3366
2021-11-03,Gujarat,826584,816283,10089
2021-11-03,Haryana,771307,761112,10049
2021-11-03,Himachal Pradesh,224566,218931,3738
2021-11-03,Jammu and Kashmir,332559,327172,4438
2021-11-03,Jharkhand,348803,343518,5138
2021-11-03,Karnataka,2988862,2942270,38089
2021-11-03,Kerala,4987710,4881414,32598
2021-11-03,Ladakh,20979,20690,208
2021-11-03,Lakshadweep,10365,10270,51
2021-11-03,Madhya Pradesh,792908,782229,10526
2021-11-03,Maharashtra,6614164,6455100,140314
2021-11-03,Manipur,123899,121163,1926
2021-11-03,Meghalaya,83726,81783,1454
2021-11-03,Mizoram,122216,116156,434
2021-11-03,Nagaland,31892,29951,687
2021-11-03,Odisha,1042694,1030442,8386
2021-11-03,Puducherry,128110,125888,1859
2021-11-03,Punjab,602481,585664,16561
2021-11-03,Rajasthan,954485,945447,8954
2021-11-03,Sikkim,31990,31081,397
2021-11-03,Tamil Nadu,2725690,2677942,36427
2021-11-03,Telangana,671957,663714,3957
2021-11-03,Tripura,84492,83478,813
2021-11-03,Uttar Pradesh,1710181,1687151,22900
2021-11-03,Uttarakhand,343922,330218,7401
2021-11-03,West Bengal,1595490,1568091,19174
2021-11-04,Andaman and Nicobar Islands,7655,7519,129
2021-11-04,Andhra Pradesh,2067692,2049407,14388
2021-11-04,Arunachal Pradesh,55180,54826,280
2021-11-04,Assam,611656,601141,6019
2021-11-04,Bihar,726351,716436,9661
2021-11-04,Chandigarh,65357,64505,820
2021-11-04,Chhattisgarh,1006158,992267,13583
2021-11-04,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-04,Delhi,1440278,1414568,25091
2021-11-04,Goa,178153,174430,3366
2021-11-04,Gujarat,826584,816283,10089
2021-11-04,Haryana,771314,761127,10050
2021-11-04,Himachal Pradesh,224628,219205,3738
2021-11-04,Jammu and Kashmir,332654,327232,4438
2021-11-04,Jharkhand,348803,343518,5138
2021-11-04,Karnataka,2989123,2942566,38094
2021-11-04,Kerala,4995255,4887350,32734
2021-11-04,Ladakh,20979,20690,208
2021-11-04,Lakshadweep,10365,10270,51
2021-11-04,Madhya Pradesh,792918,782245,10526
2021-11-04,Maharashtra,6615305,6455430,140346
2021-11-04,Manipur,123957,121163,1927
2021-11-04,Meghalaya,83726,81783,1454
2021-11-04,Mizoram,122216,116953,434
2021-11-04,Nagaland,31907,29966,687
2021-11-04,Odisha,1042864,1030889,8386
2021-11-04,Puducherry,128138,125924,1860
2021-11-04,Punjab,602495,585685,16561
2021-11-04,Rajasthan,954487,945448,8954
2021-11-04,Sikkim,31990,31081,397
2021-11-04,Tamil Nadu,2726635,2678989,36442
2021-11-04,Telangana,672063,663714,3957
2021-11-04,Tripura,84492,83478,813
2021-11-04,Uttar Pradesh,1710181,1687151,22900
2021-11-04,Uttarakhand,343928,330227,7401
2021-11-04,West Bengal,1596408,1568954,19188
2021-11-05,Andaman and Nicobar Islands,7655,7519,129
2021-11-05,Andhra Pradesh,2067842,2049624,14391
2021-11-05,Arunachal Pradesh,55182,54835,280
2021-11-05,Assam,611895,601141,6024
2021-11-05,Bihar,726356,716436,9661
2021-11-05,Chandigarh,65359,64506,820
2021-11-05,Chhattisgarh,1006161,992290,13584
2021-11-05,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-05,Delhi,1440310,1414574,25091
2021-11-05,Goa,178153,174430,3366
2021-11-05,Gujarat,826584,816283,10089
2021-11-05,Haryana,771321,761137,10050
2021-11-05,Himachal Pradesh,224725,219450,3738
2021-11-05,Jammu and Kashmir,332763,327311,4440
2021-11-05,Jharkhand,348823,343527,5138
2021-11-05,Karnataka,2989337,2942852,38101
2021-11-05,Kerala,5001835,4894435,33048
2021-11-05,Ladakh,20980,20698,208
2021-11-05,Lakshadweep,10365,10270,51
2021-11-05,Madhya Pradesh,792924,782245,10526
2021-11-05,Maharashtra,6616107,6455430,140363
2021-11-05,Manipur,124001,121163,1930
2021-11-05,Meghalaya,83757,81783,1454
2021-11-05,Mizoram,122216,117365,434
2021-11-05,Nagaland,31918,29985,688
2021-11-05,Odisha,1043072,1031425,8386
2021-11-05,Puducherry,128149,125964,1861
2021-11-05,Punjab,602512,585715,16561
2021-11-05,Rajasthan,954487,945449,8954
2021-11-05,Sikkim,31990,31081,397
2021-11-05,Tamil Nadu,2727510,2680001,36455
2021-11-05,Telangana,672214,663714,3957
2021-11-05,Tripura,84492,83478,813
2021-11-05,Uttar Pradesh,1710181,1687151,22900
2021-11-05,Uttarakhand,343928,330227,7401
2021-11-05,West Bengal,1597171,1569760,19201
2021-11-06,Andaman and Nicobar Islands,7655,7519,129
2021-11-06,Andhra Pradesh,2068057,2050030,14392
2021-11-06,Arunachal Pradesh,55186,54840,280
2021-11-06,Assam,612134,601141,6026
2021-11-06,Bihar,726360,716436,9661
2021-11-06,Chandigarh,65360,64511,820
2021-11-06,Chhattisgarh,1006188,992316,13584
2021-11-06,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-06,Delhi,1440346,1414587,25091
2021-11-06,Goa,178153,174430,3366
2021-11-06,Gujarat,826584,816283,10089
2021-11-06,Haryana,771335,761146,10050
2021-11-06,Himachal Pradesh,224839,219681,3738
2021-11-06,Jammu and Kashmir,332914,327380,4440
2021-11-06,Jharkhand,348839,343541,5138
2021-11-06,Karnataka,2989561,2943169,38106
2021-11-06,Kerala,5008381,4901369,33515
2021-11-06,Ladakh,21007,20702,208
2021-11-06,Lakshadweep,10365,10270,51
2021-11-06,Madhya Pradesh,792931,782245,10526
2021-11-06,Maharashtra,6616768,6455430,140373
2021-11-06,Manipur,124047,121163,1931
2021-11-06,Meghalaya,83757,81783,1454
2021-11-06,Mizoram,122216,117569,434
2021-11-06,Nagaland,31935,29998,689
2021-11-06,Odisha,1043390,1031850,8386
2021-11-06,Puducherry,128169,125999,1862
2021-11-06,Punjab,602537,585736,16561
2021-11-06,Rajasthan,954488,945453,8954
2021-11-06,Sikkim,31990,31081,397
2021-11-06,Tamil Nadu,2728372,2681010,36465
2021-11-06,Telangana,672378,663714,3957
2021-11-06,Tripura,84492,83478,813
2021-11-06,Uttar Pradesh,1710181,1687151,22900
2021-11-06,Uttarakhand,343940,330236,7401
2021-11-06,West Bengal,1597841,1570524,19215
2021-11-07,Andaman and Nicobar Islands,7659,7522,129
2021-11-07,Andhra Pradesh,2068377,2050455,14397
2021-11-07,Arunachal Pradesh,55186,54851,280
2021-11-07,Assam,612271,601406,6028
2021-11-07,Bihar,726362,716452,9661
2021-11-07,Chandigarh,65362,64511,820
2021-11-07,Chhattisgarh,1006201,992344,13584
2021-11-07,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-07,Delhi,1440393,1414620,25091
2021-11-07,Goa,178184,174473,3367
2021-11-07,Gujarat,826584,816283,10089
2021-11-07,Haryana,771353,761164,10050
2021-11-07,Himachal Pradesh,224899,219895,3738
2021-11-07,Jammu and Kashmir,333079,327483,4440
2021-11-07,Jharkhand,348857,343554,5138
2021-11-07,Karnataka,2989800,2943491,38111
2021-11-07,Kerala,5015505,4908857,33716
2021-11-07,Ladakh,21021,20708,208
2021-11-07,Lakshadweep,10365,10270,51
2021-11-07,Madhya Pradesh,792943,782258,10526
2021-11-07,Maharashtra,6617660,6456493,140389
2021-11-07,Manipur,124086,121205,1934
2021-11-07,Meghalaya,83793,81832,1455
2021-11-07,Mizoram,122669,118216,437
2021-11-07,Nagaland,31948,30008,689
2021-11-07,Odisha,1043390,1031850,8386
2021-11-07,Puducherry,128204,126043,1862
2021-11-07,Punjab,602572,585764,16563
2021-11-07,Rajasthan,954493,945457,8954
2021-11-07,Sikkim,31993,31102,397
2021-11-07,Tamil Nadu,2729222,2681968,36471
2021-11-07,Telangana,672500,663885,3959
2021-11-07,Tripura,84502,83489,813
2021-11-07,Uttar Pradesh,1710181,1687151,22900
2021-11-07,Uttarakhand,343943,330244,7401
2021-11-07,West Bengal,1598564,1571298,19226
2021-11-08,Andaman and Nicobar Islands,7660,7525,129
2021-11-08,Andhra Pradesh,2068623,2050789,14401
2021-11-08,Arunachal Pradesh,55196,54864,280
2021-11-08,Assam,612551,601646,6031
2021-11-08,Bihar,726364,716464,9661
2021-11-08,Chandigarh,65366,64516,820
2021-11-08,Chhattisgarh,1006227,992376,13584
2021-11-08,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-08,Delhi,1440418,1414668,25091
2021-11-08,Goa,178214,174515,3369
2021-11-08,Gujarat,826584,816283,10089
2021-11-08,Haryana,771367,761181,10050
2021-11-08,Himachal Pradesh,225044,220128,3738
2021-11-08,Jammu and Kashmir,333190,327579,4443
2021-11-08,Jharkhand,348880,343576,5138
2021-11-08,Karnataka,2990083,2943781,38117
2021-11-08,Kerala,5020909,4914993,33978
2021-11-08,Ladakh,21033,20720,208
2021-11-08,Lakshadweep,10365,10270,51
2021-11-08,Madhya Pradesh,792946,782269,10526
2021-11-08,Maharashtra,6618353,6458048,140404
2021-11-08,Manipur,124137,121249,1937
2021-11-08,Meghalaya,83816,81868,1456
2021-11-08,Mizoram,122808,118705,438
2021-11-08,Nagaland,31951,30021,689
2021-11-08,Odisha,1043686,1032219,8386
2021-11-08,Puducherry,128228,126092,1862
2021-11-08,Punjab,602610,585798,16563
2021-11-08,Rajasthan,954497,945464,8954
2021-11-08,Sikkim,31997,31115,398
2021-11-08,Tamil Nadu,2730063,2682905,36477
2021-11-08,Telangana,672661,664059,3960
2021-11-08,Tripura,84521,83502,813
2021-11-08,Uttar Pradesh,1710181,1687151,22900
2021-11-08,Uttarakhand,343946,330250,7402
2021-11-08,West Bengal,1599167,1571955,19240
2021-11-09,Andaman and Nicobar Islands,7660,7526,129
2021-11-09,Andhra Pradesh,2068854,2051151,14403
2021-11-09,Arunachal Pradesh,55196,54864,280
2021-11-09,Assam,612798,601875,6034
2021-11-09,Bihar,726368,716469,9661
2021-11-09,Chandigarh,65371,64521,820
2021-11-09,Chhattisgarh,1006249,992401,13586
2021-11-09,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-09,Delhi,1440451,1414694,25091
2021-11-09,Goa,178239,174541,3369
2021-11-09,Gujarat,826584,816283,10089
2021-11-09,Haryana,771382,761189,10050
2021-11-09,Himachal Pradesh,225174,220297,3738
2021-11-09,Jammu and Kashmir,333328,327681,4443
2021-11-09,Jharkhand,348908,343596,5138
2021-11-09,Karnataka,2990376,2944104,38121
2021-11-09,Kerala,5027318,4921312,34362
2021-11-09,Ladakh,21046,20731,208
2021-11-09,Lakshadweep,10365,10270,51
2021-11-09,Madhya Pradesh,792955,782282,10526
2021-11-09,Maharashtra,6619335,6459341,140431
2021-11-09,Manipur,124186,121289,1938
2021-11-09,Meghalaya,83844,81925,1457
2021-11-09,Mizoram,123538,119155,441
2021-11-09,Nagaland,31964,30035,689
2021-11-09,Odisha,1044073,1032680,8386
2021-11-09,Puducherry,128267,126134,1862
2021-11-09,Punjab,602646,585821,16564
2021-11-09,Rajasthan,954506,945470,8954
2021-11-09,Sikkim,32009,31130,398
2021-11-09,Tamil Nadu,2730898,2683829,36489
2021-11-09,Telangana,672834,664227,3961
2021-11-09,Tripura,84546,83514,813
2021-11-09,Uttar Pradesh,1710181,1687151,22900
2021-11-09,Uttarakhand,343967,330258,7402
2021-11-09,West Bengal,1599955,1572714,19252
2021-11-10,Andaman and Nicobar Islands,7660,7526,129
2021-11-10,Andhra Pradesh,2069202,2051509,14406
2021-11-10,Arunachal Pradesh,55201,54866,280
2021-11-10,Assam,613061,602159,6035
2021-11-10,Bihar,726374,716472,9661
2021-11-10,Chandigarh,65373,64527,820
2021-11-10,Chhattisgarh,1006274,992435,13587
2021-11-10,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-10,Delhi,1440505,1414709,25091
2021-11-10,Goa,178256,174563,3370
2021-11-10,Gujarat,826584,816283,10089
2021-11-10,Haryana,771395,761200,10050
2021-11-10,Himachal Pradesh,225323,220299,3738
2021-11-10,Jammu and Kashmir,333493,327812,4443
2021-11-10,Jharkhand,348908,343596,5138
2021-11-10,Karnataka,2990704,2944351,38130
2021-11-10,Kerala,5034858,4929153,34410
2021-11-10,Ladakh,21061,20742,208
2021-11-10,Lakshadweep,10365,10270,51
2021-11-10,Madhya Pradesh,792960,782294,10526
2021-11-10,Maharashtra,6620429,6461317,140448
2021-11-10,Manipur,124250,121334,1940
2021-11-10,Meghalaya,83872,81953,1458
2021-11-10,Mizoram,123538,119497,444
2021-11-10,Nagaland,31973,30047,692
2021-11-10,Odisha,1044073,1032997,8388
2021-11-10,Puducherry,128306,126167,1863
2021-11-10,Punjab,602677,585838,16565
2021-11-10,Rajasthan,954508,945473,8954
2021-11-10,Sikkim,32009,31130,398
2021-11-10,Tamil Nadu,2731726,2684760,36498
2021-11-10,Telangana,672998,664398,3962
2021-11-10,Tripura,84557,83538,813
2021-11-10,Uttar Pradesh,1710181,1687151,22900
2021-11-10,Uttarakhand,343975,330274,7402
2021-11-10,West Bengal,1600808,1573523,19267
2021-11-11,Andaman and Nicobar Islands,7663,7527,129
2021-11-11,Andhra Pradesh,2069488,2051816,14409
2021-11-11,Arunachal Pradesh,55207,54875,280
2021-11-11,Assam,613312,602421,6042
2021-11-11,Bihar,726378,716478,9661
2021-11-11,Chandigarh,65376,64529,820
2021-11-11,Chhattisgarh,1006300,992468,13587
2021-11-11,Dadra and Nagar Haveli and Daman and Diu,10686,10644,4
2021-11-11,Delhi,1440545,1414770,25091
2021-11-11,Goa,178279,174582,3370
2021-11-11,Gujarat,826584,816283,10089
2021-11-11,Haryana,771415,761208,10050
2021-11-11,Himachal Pradesh,225468,220467,3738
2021-11-11,Jammu and Kashmir,333670,327908,4443
2021-11-11,Jharkhand,348920,343609,5138
2021-11-11,Karnataka,2990990,2944640,38137
2021-11-11,Kerala,5042082,4936791,34829
2021-11-11,Ladakh,21072,20752,208
2021-11-11,Lakshadweep,10365,10270,51
2021-11-11,Madhya Pradesh,792972,782311,10526
2021-11-11,Maharashtra,6621426,6462333,140476
2021-11-11,Manipur,124328,121374,1941
2021-11-11,Meghalaya,83892,82017,1459
2021-11-11,Mizoram,124069,119919,444
2021-11-11,Nagaland,31979,30052,692
2021-11-11,Odisha,1044336,1033305,8388
2021-11-11,Puducherry,128336,126209,1863
2021-11-11,Punjab,602725,585859,16568
2021-11-11,Rajasthan,954512,945475,8954
2021-11-11,Sikkim,32015,31134,398
2021-11-11,Tamil Nadu,2732546,2685722,36502
2021-11-11,Telangana,673151,664558,3964
2021-11-11,Tripura,84566,83548,813
2021-11-11,Uttar Pradesh,1710181,1687151,22900
2021-11-11,Uttarakhand,343988,330281,7402
2021-11-11,West Bengal,1601662,1574336,19280
2021-11-12,Andaman and Nicobar Islands,7665,7531,129
2021-11-12,Andhra Pradesh,2069750,2052045,14411
